PHY_Long_PG.csv
Serial number : xxxxx(RAID600)
From : 2014/03/03 01:00
To   : 2014/04/02 01:00
sampling rate : 15

"No.","time","1-1","1-2","1-3","1-4","1-5","1-6","1-7","1-8","1-9","1-10","1-11","1-12","1-13","1-14","1-15","3-1","3-2","3-3","3-4","3-5","3-6","3-7","3-8","3-9","3-10","3-11","3-12","3-13","3-14","3-15","3-16","5-1","5-2","5-3","5-4","5-5","5-6","5-7","5-8","5-9","5-10","5-11","5-12","5-13","5-14","5-15","7-1","7-2","7-3","7-4","7-5","7-6","7-7","7-8","7-9","7-10","7-11","7-12","7-13","7-14","9-1","9-2","9-3","9-4","11-1","11-2","11-3","11-4","11-5","11-6","11-7","11-8","11-9","11-10","11-11","11-12","11-13","11-14","11-15","11-16","13-1","13-2","13-3","13-4","13-5","13-6","13-7","13-8","13-9","13-10","13-11","13-12","13-13","13-14","13-15","13-16"
"931","2014/03/12 17:45",0,0,0,0,0,0,0,0,0,0,0,1,9,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,47,45,48,53,56,0,0,0,0,9,8,8,9,8,7,9,9,9,8,8,8,8,9,8,10,9,7,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,7,46,61,59,61,40,44,53,67,49,64,26,40,46,36,59,43
"932","2014/03/12 18:00",0,0,0,0,0,0,0,0,0,0,0,0,23,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-1,0,0,0,0,0,0,0,53,51,54,58,61,0,0,0,0,7,6,5,8,6,6,7,7,7,6,6,6,6,6,7,7,6,6,0,0,1,0,-1,0,0,0,0,-1,-1,0,1,-1,0,5,48,61,60,60,43,47,55,66,53,63,27,47,50,36,60,47
"933","2014/03/12 18:15",0,0,0,0,0,0,0,0,0,0,0,1,8,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,32,32,31,31,34,0,0,0,0,7,7,6,7,7,6,6,7,6,6,7,7,7,7,7,8,7,6,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,6,27,40,39,41,26,28,27,51,27,47,16,26,28,18,36,28
"934","2014/03/12 18:30",0,0,0,0,0,0,0,0,0,0,0,0,24,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,25,23,25,26,26,0,0,0,0,7,7,6,7,7,6,5,6,6,6,6,6,6,6,6,7,7,6,0,0,2,0,-1,0,0,0,0,-1,-1,0,0,-1,0,4,21,32,31,32,21,22,24,42,23,38,13,22,22,15,29,22
"935","2014/03/12 18:45",0,0,0,0,0,0,0,0,0,0,0,0,10,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,20,19,20,21,20,0,0,0,0,5,4,4,5,5,4,4,5,5,5,4,4,5,5,4,5,4,4,0,0,2,0,-1,0,0,0,0,-1,-1,0,0,-1,0,3,16,26,25,27,16,18,19,35,19,32,10,16,17,12,26,17
"936","2014/03/12 19:00",0,1,0,0,0,0,0,0,0,0,0,0,24,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,24,24,25,25,26,0,0,0,0,5,5,4,6,6,5,4,5,5,5,5,5,5,5,5,6,4,4,0,0,2,0,-1,0,0,0,0,-1,-1,0,0,-1,0,4,20,30,30,31,21,24,24,38,23,35,13,22,20,15,28,20
"937","2014/03/12 19:15",0,0,0,0,0,0,0,0,0,0,0,0,12,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,31,32,33,32,33,0,0,0,0,7,6,6,7,6,6,5,6,6,7,6,6,7,7,6,7,6,6,0,0,2,0,-1,0,0,0,0,-1,-1,0,0,-1,0,6,24,37,38,39,28,28,30,47,29,41,15,27,26,18,35,26
"938","2014/03/12 19:30",0,0,0,0,0,0,0,0,0,0,0,1,13,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,34,33,36,38,35,0,0,0,0,5,5,5,6,6,4,5,5,5,6,5,5,6,5,5,5,4,5,0,0,2,0,-1,0,0,0,0,-1,-1,0,0,-1,0,4,29,38,38,38,30,30,32,45,33,41,16,30,30,21,37,29
"939","2014/03/12 19:45",0,0,0,0,0,0,0,0,0,0,0,1,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,40,39,42,42,44,0,0,0,0,6,5,5,6,6,5,5,5,5,6,5,5,6,5,5,6,6,6,0,0,2,0,-1,0,0,0,0,-1,-1,0,0,-1,0,4,32,45,46,46,34,35,39,51,37,48,19,34,33,23,46,33
"940","2014/03/12 20:00",0,1,0,0,0,0,0,0,0,0,0,1,21,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,27,26,28,30,28,0,0,0,0,6,5,5,5,6,4,4,5,6,5,6,5,6,5,5,5,4,4,0,0,2,0,-1,0,0,0,0,-1,-1,0,0,-1,0,3,22,34,37,37,25,26,26,47,25,41,13,24,24,17,33,23
"941","2014/03/12 20:15",0,2,0,0,0,0,0,0,0,0,0,1,9,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,39,39,43,41,44,0,0,0,0,6,6,7,8,7,7,6,6,7,7,7,6,7,7,5,7,6,6,0,1,2,0,-1,0,0,0,0,-1,-1,0,0,-1,0,5,31,45,46,47,36,36,38,53,36,48,18,35,33,23,44,32
"942","2014/03/12 20:30",0,3,0,0,0,0,0,0,0,0,0,0,7,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,35,35,41,43,43,0,0,0,0,6,6,6,6,7,6,6,6,8,7,7,7,8,7,6,6,5,6,0,1,2,0,-1,0,0,0,0,-1,-1,0,0,-1,0,4,32,46,47,47,35,33,39,52,37,48,17,34,32,25,46,33
"943","2014/03/12 20:45",0,6,0,0,0,0,0,0,0,0,0,1,7,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,37,34,40,39,40,0,0,0,0,8,7,8,7,8,6,7,6,8,9,8,7,8,7,7,7,6,7,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,5,33,42,44,44,33,34,36,52,34,48,19,34,32,23,41,32
"944","2014/03/12 21:00",0,3,0,0,0,0,0,0,0,0,0,1,6,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,34,33,37,36,37,0,0,0,0,7,6,7,7,7,6,7,6,7,8,6,5,7,6,6,6,5,7,0,0,2,0,-1,0,0,0,0,-1,-1,0,0,-1,0,4,26,41,41,42,30,31,34,49,33,46,18,30,28,21,40,29
"945","2014/03/12 21:15",0,2,0,0,0,0,0,0,0,0,0,1,7,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,40,39,44,40,42,0,0,0,0,7,5,7,7,7,7,7,7,7,8,6,7,7,6,6,6,5,5,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,4,32,47,46,47,34,33,39,53,36,50,18,32,33,22,45,32
"946","2014/03/12 21:30",0,0,0,0,0,0,0,0,0,0,0,1,9,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,36,33,40,37,40,0,0,0,0,7,5,6,6,6,4,6,6,7,8,6,5,6,6,6,5,4,6,0,0,2,0,-1,0,0,0,0,-1,-1,0,0,-1,0,4,30,44,45,46,33,33,39,51,34,47,19,32,29,25,42,30
"947","2014/03/12 21:45",0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,30,28,35,31,33,0,0,0,0,5,4,5,5,5,4,5,4,5,5,5,4,6,6,6,6,5,5,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,5,25,37,39,41,31,30,31,49,26,43,15,24,25,17,36,25
"948","2014/03/12 22:00",0,1,0,0,0,0,0,0,0,0,0,0,8,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,37,36,41,43,41,0,0,0,0,5,3,3,4,4,3,4,4,4,4,5,4,6,5,4,6,5,4,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,4,32,44,45,46,35,36,38,51,40,47,18,33,33,22,44,32
"949","2014/03/12 22:15",0,1,0,0,0,0,0,0,0,0,0,0,7,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,40,42,46,47,45,0,0,0,0,6,6,4,5,5,3,4,4,5,5,6,6,8,6,5,5,4,4,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,4,35,54,57,57,38,36,42,64,43,60,20,36,39,23,50,36
"950","2014/03/12 22:30",0,1,0,0,0,0,0,0,0,0,0,1,7,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,28,28,30,29,29,0,0,0,0,7,6,6,6,7,6,5,6,6,6,6,5,6,6,6,5,5,5,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,5,21,35,38,38,22,22,24,51,24,45,12,21,23,14,34,22
"951","2014/03/12 22:45",0,3,0,0,0,0,0,0,0,0,0,1,15,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,24,23,28,28,26,0,0,0,0,6,6,6,5,6,5,6,6,6,6,6,6,6,5,6,6,4,6,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,5,20,34,35,33,24,23,24,43,25,39,12,20,21,14,31,21
"952","2014/03/12 23:00",0,1,0,0,0,0,0,0,0,0,0,2,20,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,29,28,35,32,36,0,0,0,0,6,5,5,5,5,4,5,5,6,5,5,6,7,6,6,7,6,5,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,5,25,36,37,38,27,26,29,49,27,42,14,25,26,16,35,24
"953","2014/03/12 23:15",0,1,0,0,0,0,0,0,0,0,0,1,10,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,1,0,0,0,0,27,26,32,35,35,0,0,2,0,7,7,6,6,7,5,4,6,6,5,6,5,6,6,6,5,5,5,0,0,0,0,-1,0,4,0,0,-1,-1,0,0,-1,0,4,43,39,41,38,26,24,25,49,31,44,13,22,25,19,40,28
"954","2014/03/12 23:30",0,2,0,0,0,0,0,0,0,0,0,2,7,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,25,24,29,34,29,16,0,0,0,6,5,5,6,6,6,5,6,7,5,4,4,6,6,6,6,6,5,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,5,27,36,33,34,21,21,23,46,26,47,13,21,23,16,32,20
"955","2014/03/12 23:45",0,1,0,0,0,0,0,0,0,0,0,4,9,13,6,0,0,0,0,0,0,0,0,13,0,0,0,0,0,-1,0,0,5,0,0,0,0,27,26,29,26,30,2,0,0,0,6,5,6,6,7,5,5,6,6,5,6,6,7,7,5,6,5,5,0,0,0,0,-1,0,0,0,0,-1,-1,0,2,-1,0,4,21,35,30,30,20,18,20,42,21,36,10,19,19,13,28,20
"956","2014/03/13 00:00",0,1,0,0,0,0,0,0,0,0,0,2,7,12,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,-1,0,0,0,0,0,0,0,16,16,25,19,23,4,0,0,0,7,6,7,7,8,6,5,5,6,6,7,8,8,8,7,8,8,7,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,7,19,39,25,25,18,18,18,38,17,29,9,14,16,11,22,17
"957","2014/03/13 00:15",0,1,0,0,0,0,0,0,0,0,0,6,14,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,20,19,26,25,24,0,0,0,0,8,7,7,7,8,7,6,7,7,6,6,6,6,6,6,6,6,7,0,0,0,0,-1,0,0,0,0,-1,-1,0,18,-1,0,6,22,41,28,28,17,16,17,38,21,35,9,18,21,12,28,18
"958","2014/03/13 00:30",0,2,0,0,0,0,0,0,0,0,0,6,13,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,18,16,23,17,23,0,0,0,0,6,6,5,8,7,6,6,7,8,7,6,5,6,6,8,7,7,8,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,7,21,35,21,19,14,13,15,33,14,28,8,12,13,10,21,14
"959","2014/03/13 00:45",0,0,0,0,0,0,0,0,0,0,0,1,7,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,15,14,21,14,20,0,0,0,0,6,5,6,7,7,6,5,6,8,5,5,5,6,6,4,6,6,5,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,4,26,32,22,20,14,13,14,28,12,22,7,11,11,10,17,12
"960","2014/03/13 01:00",0,0,0,0,0,0,0,0,0,0,0,1,7,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,14,12,18,18,18,0,0,0,0,6,5,5,6,6,5,5,6,6,6,5,5,5,6,7,6,6,6,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,6,26,26,15,16,10,9,12,26,15,23,6,11,13,9,19,13
"961","2014/03/13 01:15",0,1,0,0,0,0,0,0,0,0,0,12,8,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,32,0,0,6,0,31,31,36,30,35,0,0,0,8,7,6,6,6,6,5,5,7,7,6,8,7,7,8,6,7,7,6,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,5,38,43,33,31,22,20,25,57,22,49,12,23,23,14,30,23
"962","2014/03/13 01:30",0,3,0,0,0,0,0,0,0,0,0,2,6,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,7,0,0,16,0,17,16,21,16,21,0,0,0,58,6,6,6,6,7,5,5,5,6,4,7,6,6,6,5,5,4,5,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,4,16,26,23,21,16,15,14,32,13,25,7,11,13,7,19,13
"963","2014/03/13 01:45",0,1,0,0,0,0,0,0,0,0,0,1,6,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,2,0,0,12,2,13,12,21,16,20,0,0,0,12,5,4,4,5,5,4,5,6,6,5,4,4,5,5,5,5,4,5,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,4,15,26,19,19,11,13,16,29,15,25,7,12,11,10,24,14
"964","2014/03/13 02:00",0,2,0,0,0,0,0,0,0,0,0,1,8,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,15,13,19,15,19,0,0,0,34,4,4,4,4,5,4,4,4,5,5,4,4,5,6,6,5,5,6,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,5,14,17,14,14,10,10,12,26,11,24,7,10,12,7,16,11
"965","2014/03/13 02:15",0,4,0,0,0,0,0,0,0,0,0,1,14,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,15,14,21,16,20,0,0,0,36,9,9,8,8,9,7,8,8,8,8,11,10,11,11,9,9,9,9,0,0,0,0,-1,0,0,0,0,-1,-1,0,1,-1,0,8,31,19,16,18,14,14,15,30,14,21,6,12,11,8,18,13
"966","2014/03/13 02:30",3,0,0,0,0,0,0,0,0,0,0,6,25,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,23,0,0,23,1,7,7,12,8,12,0,0,0,23,12,12,12,12,12,10,12,10,10,11,12,11,11,11,11,9,10,11,0,0,0,0,-1,0,0,0,0,-1,-1,0,7,-1,0,10,60,16,14,13,8,6,8,15,8,13,3,5,6,5,13,8
"967","2014/03/13 02:45",0,1,0,0,0,0,0,0,0,0,0,9,26,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,23,0,0,15,0,7,7,11,13,13,0,0,0,20,9,9,9,9,9,9,12,11,11,11,10,10,10,11,10,9,9,10,0,0,0,0,-1,0,0,0,0,-1,-1,0,9,-1,0,10,39,10,7,8,6,6,6,17,11,15,3,8,8,4,16,9
"968","2014/03/13 03:00",0,0,0,0,0,0,0,0,0,0,0,4,11,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,23,0,0,25,1,11,11,16,10,15,0,0,0,9,8,8,7,8,8,7,8,8,8,10,8,9,9,9,9,9,10,9,0,0,0,0,-1,0,0,0,0,-1,-1,0,16,-1,0,9,12,11,8,8,6,5,7,18,8,17,5,7,8,4,13,9
"969","2014/03/13 03:15",0,0,0,0,0,0,0,0,0,0,0,2,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,13,0,0,16,1,19,18,25,21,23,0,0,0,19,11,12,10,9,10,8,9,9,10,10,13,11,12,13,10,9,9,11,0,0,0,0,-1,0,0,0,0,-1,-1,0,9,-1,0,10,17,23,21,24,17,17,16,37,17,31,9,17,15,9,23,17
"970","2014/03/13 03:30",0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,13,0,0,32,1,10,11,15,11,13,0,0,0,26,7,6,6,8,7,6,7,7,8,6,7,6,7,7,7,6,6,7,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,6,11,16,14,12,7,7,9,18,9,17,5,8,8,6,14,10
"971","2014/03/13 03:45",0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,7,0,11,9,17,14,13,0,0,0,27,7,6,6,7,7,5,7,6,7,8,7,7,9,9,9,7,7,8,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,7,8,12,10,10,7,7,9,21,12,18,5,8,9,5,16,11
"972","2014/03/13 04:00",0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,8,0,10,9,14,11,12,0,0,0,28,8,8,6,6,7,5,6,6,6,6,8,7,8,7,7,6,7,6,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,5,10,12,11,11,8,7,7,19,9,18,5,8,9,4,14,9
"973","2014/03/13 04:15",0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,8,0,0,13,0,35,34,39,28,38,0,0,0,25,7,7,7,6,7,6,7,7,7,7,8,8,9,9,7,8,8,7,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,7,26,34,32,33,27,25,26,45,24,42,14,25,25,15,32,27
"974","2014/03/13 04:30",0,0,0,0,0,0,0,0,0,0,0,62,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,4,0,0,32,1,35,34,39,30,37,0,0,0,27,5,5,5,5,5,4,4,4,5,4,5,4,5,6,4,4,4,4,0,0,0,0,-1,0,2,0,0,-1,-1,0,0,-1,0,4,29,44,44,45,32,32,29,55,25,46,15,27,23,18,37,30
"975","2014/03/13 04:45",0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,18,4,26,25,27,26,28,0,0,0,2,5,5,4,4,5,4,6,5,6,6,5,4,6,7,6,5,6,6,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,5,25,39,36,34,22,21,24,41,23,38,12,22,21,17,32,23
"976","2014/03/13 05:00",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,25,25,26,24,27,0,0,0,5,5,5,4,5,5,3,5,4,4,4,5,5,7,7,5,6,6,4,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,3,22,31,29,28,20,20,22,38,23,34,12,21,19,15,28,20
"977","2014/03/13 05:15",0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,1,0,38,37,37,37,38,0,0,0,1,5,5,5,5,5,6,7,6,7,7,5,5,6,6,6,5,5,6,0,0,0,0,-1,0,0,0,0,-1,-1,1,11,-1,0,4,29,39,38,38,29,28,30,51,30,47,19,32,29,20,38,29
"978","2014/03/13 05:30",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,1,0,0,0,0,37,36,40,37,41,0,0,0,3,8,9,8,8,8,6,9,8,8,9,9,8,8,8,8,8,7,10,0,0,0,0,-1,0,0,0,0,-1,-1,0,17,-1,0,6,31,46,44,44,32,33,33,58,31,48,19,33,30,22,40,31
"979","2014/03/13 05:45",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,1,0,0,0,0,54,52,61,51,63,0,0,0,3,9,9,9,8,8,6,7,7,8,7,10,9,9,10,7,11,9,7,0,0,0,0,-1,0,0,0,0,-1,-1,0,6,-1,0,6,45,65,63,63,47,48,51,69,44,64,23,47,48,34,59,50
"980","2014/03/13 06:00",0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,13,0,0,3,0,71,70,78,67,80,0,0,0,21,9,11,9,10,8,8,10,10,10,9,10,10,10,11,9,11,9,9,0,0,0,0,-1,0,0,0,0,-1,-1,0,7,-1,0,7,63,87,83,81,55,58,64,94,59,90,33,60,66,45,82,62
"981","2014/03/13 06:15",0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,12,0,0,1,0,79,80,82,78,84,0,0,0,19,9,9,8,9,9,8,7,8,9,8,9,8,8,9,8,9,7,8,0,0,1,0,-1,0,0,0,0,-1,-1,0,7,-1,0,7,66,90,90,90,70,71,67,97,65,94,37,67,66,45,82,65
"982","2014/03/13 06:30",0,0,0,0,0,0,0,0,0,0,0,11,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,22,0,0,2,0,66,66,67,65,66,0,0,0,30,4,3,3,4,3,3,3,4,4,3,4,4,5,4,3,4,3,3,0,0,1,0,-1,0,0,0,0,-1,-1,0,4,-1,0,3,50,77,80,78,55,55,51,88,53,81,28,54,52,36,67,50
"983","2014/03/13 06:45",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,22,0,0,2,0,59,59,65,53,62,0,0,0,32,9,11,7,7,10,6,9,8,8,9,10,10,7,9,8,7,6,10,0,0,1,0,-1,0,0,0,0,-1,-1,0,8,-1,0,7,49,75,76,75,53,53,50,94,49,84,28,51,48,36,67,51
"984","2014/03/13 07:00",0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,23,0,0,3,0,68,67,68,61,65,0,0,0,32,4,5,4,4,4,3,3,4,3,4,5,6,5,6,4,5,3,4,0,0,2,0,-1,0,0,0,0,-1,-1,0,8,-1,0,3,52,76,79,79,55,57,53,92,52,85,31,56,54,36,67,51
"985","2014/03/13 07:15",0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,32,0,0,2,0,69,69,71,67,69,0,0,0,43,3,4,3,4,4,3,3,4,3,4,4,5,6,7,5,5,4,4,0,0,1,0,-1,0,0,0,0,-1,-1,0,8,-1,0,5,54,88,87,87,62,61,58,95,54,91,33,56,54,42,74,58
"986","2014/03/13 07:30",0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,28,0,0,3,0,67,63,68,70,67,0,0,0,34,6,5,5,5,6,4,4,4,5,5,6,6,6,6,4,4,3,5,0,0,1,0,-1,0,0,0,0,-1,-1,3,0,-1,0,4,60,81,81,83,60,59,59,92,63,87,33,59,64,46,77,64
"987","2014/03/13 07:45",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,27,0,0,2,0,71,71,72,61,68,0,0,0,40,3,4,4,4,4,3,3,4,4,4,4,5,4,5,4,4,3,4,0,0,1,0,-1,0,0,0,0,-1,-1,0,1,-1,0,3,61,81,79,80,58,59,59,88,60,83,41,62,62,44,71,58
"988","2014/03/13 08:00",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,30,0,0,3,0,50,49,48,42,46,0,0,0,39,3,4,3,4,3,3,3,3,3,3,3,4,4,4,4,4,4,3,0,0,0,0,-1,0,0,0,0,-1,-1,0,1,-1,0,3,39,57,55,56,40,40,39,74,41,64,26,41,39,29,52,38
"989","2014/03/13 08:15",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,19,0,0,2,0,31,29,30,31,29,0,0,0,38,8,10,7,6,7,5,5,5,7,5,9,8,8,8,5,6,6,5,0,0,0,0,-1,0,0,0,0,-1,-1,0,1,-1,0,5,22,35,37,37,24,22,22,49,27,43,11,24,23,15,35,23
"990","2014/03/13 08:30",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,11,0,0,2,0,27,28,26,26,25,0,0,0,22,4,6,4,4,3,4,4,5,5,4,5,6,6,6,4,6,5,4,1,3,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,3,18,26,28,27,19,19,16,43,20,38,10,20,22,12,26,18
"991","2014/03/13 08:45",0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,22,0,0,2,0,23,23,26,25,25,0,0,0,30,7,7,8,8,7,7,6,7,8,6,6,7,7,6,6,6,6,7,18,22,0,0,-1,0,0,0,0,-1,-1,0,3,-1,0,5,16,27,30,30,20,19,17,41,19,34,9,18,18,11,27,18
"992","2014/03/13 09:00",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,24,0,0,2,0,18,19,19,21,18,0,0,0,33,4,4,4,4,4,2,2,3,3,2,4,4,5,5,3,5,4,3,2,2,0,0,-1,0,0,0,0,-1,-1,0,10,-1,0,3,14,21,21,20,14,14,13,32,17,29,7,16,16,9,21,13
"993","2014/03/13 09:15",0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,23,0,0,3,0,25,25,25,27,24,0,0,0,35,3,5,4,5,4,3,3,4,4,4,3,4,4,5,3,4,4,4,0,0,0,0,-1,0,0,0,0,-1,-1,0,32,-1,0,3,20,30,32,32,20,20,20,44,21,38,10,21,21,13,28,19
"994","2014/03/13 09:30",0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,20,0,0,2,0,18,18,19,19,17,0,0,0,34,2,3,2,4,2,2,2,3,3,3,3,3,3,4,2,4,2,3,0,0,0,0,-1,0,0,0,2,-1,-1,0,24,-1,0,2,12,18,18,19,12,13,13,29,14,25,7,13,14,9,19,13
