PHY_Long_DKP.csv
Serial number : xxxxx(RAID600)
From : 2014/03/03 01:00
To   : 2014/04/02 01:00
sampling rate : 15

"No.","time","DKP40-1AU","DKP41-1AU","DKP42-1AU","DKP43-1AU","DKP50-1BU","DKP51-1BU","DKP52-1BU","DKP53-1BU","DKP44-1AL","DKP45-1AL","DKP46-1AL","DKP47-1AL","DKP54-1BL","DKP55-1BL","DKP56-1BL","DKP57-1BL","DKP60-1LU","DKP61-1LU","DKP62-1LU","DKP63-1LU","DKP70-1KU","DKP71-1KU","DKP72-1KU","DKP73-1KU","DKP64-1LL","DKP65-1LL","DKP66-1LL","DKP67-1LL","DKP74-1KL","DKP75-1KL","DKP76-1KL","DKP77-1KL","DKPC0-2MU","DKPC1-2MU","DKPC2-2MU","DKPC3-2MU","DKPD0-2NU","DKPD1-2NU","DKPD2-2NU","DKPD3-2NU","DKPC4-2ML","DKPC5-2ML","DKPC6-2ML","DKPC7-2ML","DKPD4-2NL","DKPD5-2NL","DKPD6-2NL","DKPD7-2NL","DKPE0-2XU","DKPE1-2XU","DKPE2-2XU","DKPE3-2XU","DKPF0-2WU","DKPF1-2WU","DKPF2-2WU","DKPF3-2WU","DKPE4-2XL","DKPE5-2XL","DKPE6-2XL","DKPE7-2XL","DKPF4-2WL","DKPF5-2WL","DKPF6-2WL","DKPF7-2WL"
"2695","2014/03/31 02:45",3,3,3,3,3,3,3,3,12,12,12,12,12,12,12,12,10,10,10,10,10,10,10,10,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,13,13,13,12,13,13,13,12,10,10,10,10,10,10,10,10,3,3,3,3,3,3,3,3
"2696","2014/03/31 03:00",2,2,2,2,3,2,2,3,12,12,12,12,12,12,12,11,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,12,12,12,11,12,12,12,12,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2
"2697","2014/03/31 03:15",3,3,3,3,3,3,3,3,17,17,17,17,17,17,17,17,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,17,17,17,17,17,17,17,17,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2
"2698","2014/03/31 03:30",2,2,2,2,2,2,2,2,12,12,12,12,12,12,12,12,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,12,12,12,12,12,12,12,12,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2
"2699","2014/03/31 03:45",2,2,2,2,2,2,2,2,12,12,12,11,12,12,12,12,7,7,7,7,8,7,7,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,12,12,12,11,12,12,12,12,7,7,7,7,8,7,7,7,2,2,2,2,2,2,2,2
"2700","2014/03/31 04:00",2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10,7,7,6,6,7,6,7,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,11,10,11,10,10,10,10,10,6,6,6,6,7,6,6,6,2,2,2,2,2,2,2,2
"2701","2014/03/31 04:15",4,4,4,4,4,4,4,4,21,20,21,21,21,21,20,21,7,7,7,7,8,7,7,7,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,21,21,21,20,21,21,21,21,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2
"2702","2014/03/31 04:30",2,2,2,2,2,2,2,2,16,16,16,16,16,16,16,16,9,9,8,9,9,9,9,9,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,16,16,16,16,16,16,16,16,9,9,9,9,9,9,9,8,3,2,2,2,2,3,2,3
"2703","2014/03/31 04:45",2,2,2,2,2,2,2,2,16,16,16,16,16,16,16,16,8,8,8,8,8,8,8,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,16,16,16,16,16,16,16,16,8,8,8,8,8,8,8,8,2,2,2,2,2,2,2,2
"2704","2014/03/31 05:00",2,1,2,2,2,2,2,2,17,17,17,17,17,17,17,17,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,17,17,17,17,17,17,17,17,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2
"2705","2014/03/31 05:15",3,3,3,3,3,3,2,3,27,27,27,27,28,28,28,28,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,27,27,28,27,28,28,28,28,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3
"2706","2014/03/31 05:30",3,3,3,3,3,3,2,3,28,28,28,28,28,28,28,28,10,10,10,10,10,10,10,10,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,28,28,29,28,28,28,28,28,10,10,10,10,10,10,10,10,3,3,3,3,3,2,3,3
"2707","2014/03/31 05:45",3,3,3,3,3,3,3,3,34,34,34,34,34,34,34,34,12,12,12,12,12,12,12,12,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,34,34,34,33,34,34,34,34,12,12,12,12,12,12,12,12,4,4,4,4,4,4,4,4
"2708","2014/03/31 06:00",3,3,3,3,3,3,3,3,36,36,36,36,36,36,36,36,11,11,10,10,11,10,11,10,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,36,36,36,35,36,36,36,36,11,11,10,10,11,11,11,10,3,3,3,3,3,3,3,3
"2709","2014/03/31 06:15",4,3,3,3,4,4,3,4,36,36,37,37,37,37,37,37,11,11,11,11,11,11,11,11,5,4,5,4,5,4,5,4,4,3,3,4,4,4,4,4,36,36,37,36,37,37,37,37,11,11,11,11,11,11,11,11,5,4,4,4,4,4,5,4
"2710","2014/03/31 06:30",4,4,4,4,4,4,4,4,36,35,36,36,36,37,36,36,10,10,10,10,10,10,10,10,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,36,36,36,35,36,37,36,36,10,10,10,10,10,10,10,10,3,3,3,3,3,3,3,3
"2711","2014/03/31 06:45",4,4,4,4,4,4,4,4,35,35,36,36,36,36,35,35,9,8,8,8,9,8,9,8,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,5,36,35,36,35,36,36,35,36,9,9,8,8,9,8,8,8,3,3,3,3,3,3,3,3
"2712","2014/03/31 07:00",4,4,4,4,4,4,4,4,35,35,36,36,36,36,36,36,7,7,7,7,7,7,7,7,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,36,35,36,35,36,36,36,36,7,7,7,7,7,7,7,7,3,3,3,3,3,3,3,3
"2713","2014/03/31 07:15",4,4,4,4,4,4,4,4,36,36,37,37,37,38,37,37,7,7,7,7,7,7,7,7,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,36,36,37,36,37,38,37,37,7,7,7,7,7,7,7,7,3,3,3,3,3,3,3,3
"2714","2014/03/31 07:30",4,4,4,4,4,4,4,4,38,38,38,38,38,39,38,38,7,7,7,7,7,7,7,7,2,2,2,2,3,2,3,2,4,4,4,4,4,4,4,4,38,38,38,37,39,39,39,38,7,7,6,7,7,7,7,7,2,2,2,2,2,2,2,2
"2715","2014/03/31 07:45",4,4,4,4,4,4,4,4,36,36,36,36,36,37,36,36,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,36,36,37,35,37,37,36,36,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2
"2716","2014/03/31 08:00",4,3,4,4,4,4,4,4,35,34,35,35,35,35,35,35,6,6,5,5,6,5,5,5,2,2,2,2,2,2,2,2,4,3,4,4,4,4,4,4,35,34,35,34,35,35,35,35,6,6,6,5,6,5,5,5,2,2,2,2,2,2,2,2
"2717","2014/03/31 08:15",3,3,3,3,4,3,3,4,33,33,34,34,34,34,33,33,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,4,3,3,3,4,3,3,4,33,33,33,33,34,34,33,34,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2
"2718","2014/03/31 08:30",3,3,3,3,3,4,3,3,27,27,27,27,27,27,27,27,9,9,9,9,9,8,9,8,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,27,27,27,26,27,27,27,27,9,9,9,9,9,8,9,8,2,2,2,2,2,2,2,2
"2719","2014/03/31 08:45",4,4,4,5,4,4,4,5,26,26,26,26,26,26,25,26,9,9,9,9,9,9,9,9,3,2,3,3,3,3,3,3,4,4,4,4,4,4,4,5,26,26,26,25,26,26,26,26,9,9,9,9,9,9,9,9,3,2,3,3,3,3,3,3
"2720","2014/03/31 09:00",2,2,2,2,2,2,2,2,21,21,21,21,21,21,21,21,5,5,5,5,6,5,5,5,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,21,22,21,21,21,21,21,21,5,5,5,5,6,5,5,5,1,1,1,1,1,1,1,1
"2721","2014/03/31 09:15",2,2,2,2,2,2,2,2,23,23,23,23,23,23,23,23,6,6,6,6,6,6,6,6,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,23,23,23,22,23,23,23,23,6,6,6,6,6,6,6,6,2,1,1,2,2,2,2,1
"2722","2014/03/31 09:30",1,1,2,2,1,2,1,2,18,17,17,17,17,17,17,17,3,4,3,3,4,3,3,3,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,2,18,17,18,17,17,17,17,17,3,4,3,4,4,3,4,3,1,1,1,1,1,1,1,1
"2723","2014/03/31 09:45",2,1,2,2,2,2,1,2,19,19,19,19,19,19,19,19,4,4,4,4,5,4,4,4,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,2,19,19,19,18,19,19,19,19,4,5,4,4,5,4,4,4,1,1,1,1,1,1,1,1
"2724","2014/03/31 10:00",2,2,2,2,2,2,2,2,21,20,21,21,21,20,21,20,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,21,21,20,21,21,21,21,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2
"2725","2014/03/31 10:15",2,2,2,2,2,2,2,2,22,22,22,22,22,22,21,22,6,6,6,6,6,6,6,6,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,22,22,22,21,22,22,22,22,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1
"2726","2014/03/31 10:30",2,2,2,2,2,2,1,2,17,17,17,17,17,17,17,17,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,17,17,17,16,17,17,17,17,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1
"2727","2014/03/31 10:45",2,2,2,2,2,2,2,2,18,17,18,17,18,17,18,17,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,18,17,18,17,18,17,18,18,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1
"2728","2014/03/31 11:00",3,2,2,2,2,3,2,3,18,18,18,18,18,18,18,18,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,3,2,2,2,2,3,2,3,18,18,18,17,18,18,18,17,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1
"2729","2014/03/31 11:15",3,3,3,3,3,3,3,3,19,19,19,19,19,19,19,19,9,9,9,9,9,9,9,8,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,19,19,19,19,19,19,19,19,9,9,9,9,9,9,9,8,2,2,2,2,2,2,2,2
"2730","2014/03/31 11:30",2,2,2,2,2,2,2,2,16,16,16,16,16,16,16,16,9,9,9,9,9,9,9,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,16,16,16,16,16,16,16,16,9,9,9,9,9,9,9,9,2,2,2,2,2,2,2,2
"2731","2014/03/31 11:45",2,1,1,2,2,2,2,2,15,15,15,15,15,15,15,15,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,15,15,15,15,15,15,15,15,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2
"2732","2014/03/31 12:00",1,1,1,1,1,1,1,1,11,11,11,11,11,11,11,11,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,11,11,11,11,11,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1
"2733","2014/03/31 12:15",3,3,3,3,3,3,3,3,14,14,14,14,14,14,14,14,5,5,5,5,5,5,5,5,2,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,14,14,14,14,14,14,14,14,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1
"2734","2014/03/31 12:30",3,3,3,3,3,3,3,3,13,14,13,13,13,13,14,13,5,5,5,5,5,5,5,5,2,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,13,14,14,13,14,13,14,13,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2
"2735","2014/03/31 12:45",2,2,2,2,2,2,2,2,14,14,15,14,14,14,14,14,6,6,6,6,7,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,15,14,14,14,14,14,6,6,6,6,7,6,6,6,2,2,2,2,2,2,2,2
"2736","2014/03/31 13:00",2,2,2,2,2,2,2,2,14,14,14,14,14,14,14,14,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,14,14,14,14,14,14,14,14,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2
"2737","2014/03/31 13:15",2,2,2,2,2,2,2,2,19,19,19,19,19,19,19,19,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,19,19,19,19,19,19,19,19,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3
"2738","2014/03/31 13:30",2,2,2,2,2,2,2,2,18,17,17,17,18,17,18,17,8,8,8,8,8,8,8,8,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,18,18,18,17,18,18,18,18,8,8,8,8,9,8,8,8,3,3,3,3,3,3,3,3
"2739","2014/03/31 13:45",2,2,2,2,2,2,2,2,20,20,20,20,20,20,20,20,9,9,9,9,10,9,9,9,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,20,20,20,20,20,20,20,20,10,9,9,9,10,9,10,9,3,3,3,3,3,3,3,3
"2740","2014/03/31 14:00",2,2,2,2,2,2,2,2,18,19,19,19,19,19,19,18,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,19,19,19,18,19,19,19,19,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3
"2741","2014/03/31 14:15",2,2,2,2,2,2,2,2,19,19,19,19,19,19,19,19,10,10,10,10,10,10,10,10,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,19,19,19,19,19,19,19,19,10,10,10,10,10,10,10,9,3,3,3,3,3,3,3,3
"2742","2014/03/31 14:30",2,2,2,2,2,2,2,2,18,18,18,18,18,18,18,18,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,18,18,18,17,18,18,18,18,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3
"2743","2014/03/31 14:45",2,2,2,2,2,2,2,2,19,19,19,20,20,19,19,19,8,8,8,8,9,8,8,8,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,20,19,19,19,20,19,19,19,8,8,8,8,9,8,8,8,3,3,3,3,3,3,3,3
"2744","2014/03/31 15:00",2,2,2,2,2,2,2,2,18,18,18,18,18,18,18,18,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,18,18,18,18,18,18,18,18,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3
"2745","2014/03/31 15:15",2,2,2,2,2,2,2,2,17,17,17,17,17,17,17,17,8,8,8,8,8,8,8,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,17,17,17,16,17,17,17,17,8,8,8,8,8,8,8,8,2,2,2,2,2,2,2,2
"2746","2014/03/31 15:30",3,2,3,3,3,3,3,3,15,15,15,15,15,16,15,15,8,8,8,8,8,8,8,8,3,2,3,2,3,2,3,2,3,2,3,3,3,3,3,3,15,15,16,15,15,15,15,15,8,8,8,8,8,8,8,8,2,3,2,2,3,3,3,2
"2747","2014/03/31 15:45",3,3,3,3,3,3,3,3,15,15,15,15,15,15,15,15,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,15,15,15,15,15,15,15,15,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2
"2748","2014/03/31 16:00",3,2,3,3,3,3,2,3,15,15,15,15,15,14,15,14,7,8,7,8,8,7,7,7,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,3,15,15,15,14,15,14,15,15,7,8,7,7,8,7,8,7,2,2,2,2,2,2,2,2
"2749","2014/03/31 16:15",4,3,4,4,4,4,3,4,18,18,19,18,18,18,18,18,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3,4,3,4,4,4,4,3,4,18,19,19,18,19,18,18,18,9,9,9,9,10,9,9,9,3,3,3,3,3,3,3,3
"2750","2014/03/31 16:30",2,2,2,2,2,3,2,3,23,23,23,23,23,23,23,23,14,14,14,14,14,14,14,14,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,3,23,23,23,22,23,23,23,22,14,14,14,14,14,14,14,14,4,4,4,4,4,4,4,4
"2751","2014/03/31 16:45",2,2,2,2,2,3,2,2,20,20,20,20,20,20,20,20,11,11,11,11,11,11,11,11,4,4,4,4,4,3,4,4,2,2,2,2,2,3,2,2,20,20,20,19,20,20,20,20,11,11,11,11,11,11,11,11,4,4,3,4,4,4,4,4
"2752","2014/03/31 17:00",2,2,2,2,2,2,2,2,18,18,18,18,18,18,18,18,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,18,18,18,18,18,18,18,18,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3
"2753","2014/03/31 17:15",2,2,2,2,2,2,2,2,17,17,17,17,17,17,17,17,8,8,8,8,8,8,8,8,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,17,17,17,16,17,17,17,16,8,8,8,8,8,8,8,8,3,2,2,2,2,2,2,2
"2754","2014/03/31 17:30",2,2,2,2,2,2,2,2,14,14,14,14,14,14,14,14,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,14,14,14,14,14,14,14,14,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2
"2755","2014/03/31 17:45",1,2,2,2,1,1,1,2,13,13,13,13,13,13,13,13,5,5,5,5,6,5,5,5,2,1,2,1,2,1,2,2,1,2,2,2,2,2,1,2,13,13,13,13,13,13,13,13,5,5,5,5,6,5,5,5,2,1,1,2,1,1,2,1
"2756","2014/03/31 18:00",1,1,2,1,1,1,1,2,12,12,12,12,12,12,12,12,6,6,6,6,6,6,6,6,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,1,12,12,12,12,12,12,12,12,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2
"2757","2014/03/31 18:15",2,2,2,2,2,2,2,2,13,13,13,13,13,13,13,13,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,13,13,13,13,13,13,13,13,7,7,7,7,7,7,6,7,2,2,2,2,2,2,2,2
"2758","2014/03/31 18:30",1,1,1,1,1,2,1,1,12,12,12,12,12,12,12,12,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,12,12,12,11,12,12,12,12,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2
"2759","2014/03/31 18:45",2,2,2,2,1,2,2,2,12,12,13,12,12,12,12,12,6,6,7,6,7,7,7,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,12,12,13,12,12,12,12,12,7,7,7,6,7,6,6,6,2,2,2,2,2,2,2,2
"2760","2014/03/31 19:00",1,1,2,1,2,1,2,2,12,12,12,12,12,12,12,12,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,1,1,2,1,2,1,1,2,12,12,12,12,12,12,12,12,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2
"2761","2014/03/31 19:15",2,2,2,2,2,2,2,2,14,14,15,14,15,14,14,14,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,15,14,15,14,14,14,7,7,7,6,7,7,7,7,2,2,2,2,2,2,2,2
"2762","2014/03/31 19:30",2,2,2,2,2,2,2,2,13,13,13,13,13,13,13,13,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,13,13,13,13,13,13,13,13,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2
"2763","2014/03/31 19:45",2,2,2,2,2,3,2,3,13,13,13,13,13,13,13,13,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,3,13,13,13,13,13,13,13,13,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2
"2764","2014/03/31 20:00",2,2,2,2,2,2,2,2,14,14,14,14,14,14,14,14,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,14,13,14,14,14,14,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2
"2765","2014/03/31 20:15",2,2,2,2,2,2,2,2,14,14,14,14,14,14,14,14,7,7,8,7,8,7,7,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,14,14,14,14,14,14,7,7,7,7,8,8,7,7,2,2,2,2,2,2,2,2
"2766","2014/03/31 20:30",2,1,2,2,2,2,2,2,12,12,13,12,12,12,12,12,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,13,12,13,12,13,12,12,12,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2
"2767","2014/03/31 20:45",2,1,2,2,2,2,2,2,12,12,12,12,12,12,12,12,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,12,12,12,12,12,12,12,12,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2
"2768","2014/03/31 21:00",1,1,1,2,2,2,2,1,12,11,12,12,11,12,12,12,6,6,6,6,6,6,6,6,2,1,1,1,2,1,2,2,1,1,1,2,2,2,2,1,12,11,12,11,11,12,12,12,6,6,6,6,6,6,6,6,2,1,2,2,2,1,2,1
"2769","2014/03/31 21:15",1,1,1,2,2,1,1,1,13,13,13,13,13,13,13,13,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,13,13,13,13,13,13,13,13,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1
"2770","2014/03/31 21:30",1,1,2,2,1,2,1,2,10,10,10,10,10,10,10,10,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,10,10,10,10,10,10,10,10,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1
"2771","2014/03/31 21:45",1,1,2,2,1,2,1,2,10,10,10,10,10,10,10,10,4,4,4,4,5,4,4,4,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,2,10,10,11,10,10,10,10,10,4,4,4,4,5,4,4,4,1,1,1,1,1,1,1,1
"2772","2014/03/31 22:00",1,1,1,1,1,2,1,2,8,8,8,8,8,8,8,8,3,3,3,3,4,3,3,3,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,8,8,8,8,8,8,8,8,3,3,3,3,4,3,3,3,1,1,1,1,1,1,1,1
"2773","2014/03/31 22:15",6,6,6,6,6,6,6,6,19,19,19,19,19,19,19,19,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,20,20,20,19,19,19,20,20,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2
"2774","2014/03/31 22:30",2,2,2,2,2,2,2,2,19,19,18,18,19,18,18,19,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,19,19,19,18,19,19,19,19,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2
"2775","2014/03/31 22:45",3,3,3,3,3,3,3,3,20,20,21,20,20,20,20,20,12,12,12,12,12,12,12,12,5,4,4,4,5,4,4,4,3,3,3,3,3,3,3,3,21,20,21,20,20,20,20,20,12,12,12,12,12,12,12,12,4,4,4,4,4,4,4,4
"2776","2014/03/31 23:00",2,2,2,2,2,2,3,2,20,19,19,19,20,20,20,19,7,7,7,7,8,7,7,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,20,20,19,19,20,20,20,19,7,7,7,7,8,7,7,7,2,2,2,2,2,2,2,2
"2777","2014/03/31 23:15",3,3,3,3,3,3,3,3,25,25,25,25,25,25,25,25,9,10,9,10,10,10,9,9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,25,25,25,24,25,25,25,25,10,10,9,10,10,9,10,9,3,3,3,3,3,3,3,3
"2778","2014/03/31 23:30",3,3,3,3,3,3,3,3,21,21,21,21,21,21,21,21,9,8,8,8,9,9,9,9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,21,21,21,21,21,21,21,9,9,8,8,9,9,9,8,3,3,3,3,3,3,3,3
"2779","2014/03/31 23:45",3,3,3,3,3,3,3,3,21,21,22,21,22,22,22,21,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,22,22,22,21,21,22,22,21,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3
"2780","2014/04/01 00:00",3,3,3,3,3,3,3,3,20,20,20,20,19,19,20,20,9,9,9,9,10,9,9,9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,20,20,20,19,20,20,20,20,9,9,9,9,10,9,9,9,3,3,3,3,3,3,3,3
"2781","2014/04/01 00:15",5,4,4,4,4,5,4,5,21,21,21,21,21,21,21,21,10,10,10,10,10,10,10,10,3,3,3,3,3,3,3,3,5,4,4,4,4,5,4,5,21,21,21,20,21,21,21,21,10,10,10,10,10,10,10,10,3,3,3,3,3,3,3,3
"2782","2014/04/01 00:30",3,3,3,3,3,3,3,3,17,17,17,16,16,17,17,17,8,8,8,8,8,8,8,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,17,17,17,16,17,17,17,17,8,8,8,8,8,8,8,8,3,3,3,3,3,3,3,3
"2783","2014/04/01 00:45",2,2,2,2,2,2,2,2,16,15,16,15,16,16,16,15,8,8,8,8,8,8,8,8,2,2,3,2,2,2,3,3,2,2,2,2,2,2,2,2,16,16,16,15,16,16,16,15,8,8,8,8,8,8,8,8,2,2,2,2,2,2,3,3
"2784","2014/04/01 01:00",3,2,2,3,3,2,2,2,14,14,14,14,14,14,14,14,8,8,8,8,8,8,8,8,2,2,2,2,2,2,2,2,3,2,2,2,3,3,2,3,14,14,14,13,14,14,14,14,8,8,8,8,8,8,8,8,2,2,2,2,2,2,2,2
"2785","2014/04/01 01:15",5,5,5,5,5,5,5,5,18,18,18,18,18,18,18,18,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,18,18,18,18,18,18,18,18,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2
"2786","2014/04/01 01:30",2,2,2,2,2,2,2,2,18,18,18,18,19,18,18,18,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,19,18,19,18,19,18,18,18,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2
"2787","2014/04/01 01:45",2,2,2,2,2,2,2,2,16,16,16,16,16,16,16,16,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,16,16,16,16,16,16,16,16,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1
